[2025-10-22T15:00:16.369+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T15:00:16.459+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-10-21T15:00:00+00:00 [queued]>
[2025-10-22T15:00:16.497+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-10-21T15:00:00+00:00 [queued]>
[2025-10-22T15:00:16.506+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-22T15:00:18.260+0000] {data_modification.py:78} INFO - Updated row with Video_ID: V6In4tmd-w8
[2025-10-22T15:00:18.269+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZGvn9ywXjpY
[2025-10-22T15:00:18.276+0000] {data_modification.py:78} INFO - Updated row with Video_ID: hTSaweR8qMI
[2025-10-22T15:00:18.281+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KCRLP-zBacU
[2025-10-22T15:00:18.286+0000] {data_modification.py:78} INFO - Updated row with Video_ID: c2ukL_zjFCk
[2025-10-22T15:00:18.292+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DZIASl9q90s
[2025-10-22T15:00:18.299+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7qY-qalCI2Y
[2025-10-22T15:00:18.310+0000] {data_modification.py:78} INFO - Updated row with Video_ID: N0pwLtonPdg
[2025-10-22T15:00:18.315+0000] {data_modification.py:78} INFO - Updated row with Video_ID: -4GmbBoYQjE
[2025-10-22T15:00:18.323+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0yPgljFcTR4
[2025-10-22T15:00:18.327+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TN1wErFGTzM
[2025-10-22T15:00:18.332+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3dxksf0CzS8
[2025-10-22T15:00:18.337+0000] {data_modification.py:78} INFO - Updated row with Video_ID: uyiG6uw-6pA
[2025-10-22T15:00:18.342+0000] {data_modification.py:78} INFO - Updated row with Video_ID: M1STzb7k9L8
[2025-10-22T15:00:18.347+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7K-yxGWYsnk
[2025-10-22T15:00:18.355+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Tbn4cYCaZCk
[2025-10-22T15:00:18.361+0000] {data_modification.py:78} INFO - Updated row with Video_ID: figrl0aOULs
[2025-10-22T15:00:18.366+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Uxc84UUrVHk
[2025-10-22T15:00:18.371+0000] {data_modification.py:78} INFO - Updated row with Video_ID: BzKaMelDzqo
[2025-10-22T15:00:18.379+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 4yx9ZJDfyKk
[2025-10-22T15:00:18.389+0000] {data_modification.py:78} INFO - Updated row with Video_ID: kPa_S6jN9ls
[2025-10-22T15:00:18.396+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 69g-YcbmgQA
[2025-10-22T15:00:18.406+0000] {data_modification.py:78} INFO - Updated row with Video_ID: aKq8bkY5eTU
[2025-10-22T15:00:18.415+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TNtpUQbW4mg
[2025-10-22T15:00:18.423+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TgCm8oDmxOk
[2025-10-22T15:00:18.437+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 954wJ3uHVAk
[2025-10-22T15:00:18.444+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zajUgQLviwk
[2025-10-22T15:00:18.450+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PXevNM0awlI
[2025-10-22T15:00:18.456+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PuQ5UxKUY48
[2025-10-22T15:00:18.462+0000] {data_modification.py:78} INFO - Updated row with Video_ID: L5ihmu87xTE
[2025-10-22T15:00:18.469+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nAiKLoCP-kU
[2025-10-22T15:00:18.479+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NDsO1LT_0lw
[2025-10-22T15:00:18.488+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sF5LYGgKbUA
[2025-10-22T15:00:18.495+0000] {data_modification.py:78} INFO - Updated row with Video_ID: MFpWEKN9c6Y
[2025-10-22T15:00:18.500+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TRxMLLuWIhw
[2025-10-22T15:00:18.508+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SM66GDRyIVY
[2025-10-22T15:00:18.512+0000] {data_modification.py:78} INFO - Updated row with Video_ID: EvqtfK_RaRg
[2025-10-22T15:00:18.516+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3cWm9B_0_kI
[2025-10-22T15:00:18.523+0000] {data_modification.py:78} INFO - Updated row with Video_ID: gs8qfL9PNac
[2025-10-22T15:00:18.528+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DBPYB8WkkDc
[2025-10-22T15:00:18.532+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zvBXpoBegwE
[2025-10-22T15:00:18.540+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SWc8fI_9iqA
[2025-10-22T15:00:18.544+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0BjlBnfHcHM
[2025-10-22T15:00:18.548+0000] {data_modification.py:78} INFO - Updated row with Video_ID: HcL1EQ5qD_g
[2025-10-22T15:00:18.552+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vXNtju4VFm4
[2025-10-22T15:00:18.559+0000] {data_modification.py:78} INFO - Updated row with Video_ID: I9mw5UlDyPI
[2025-10-22T15:00:18.563+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pS-fFdvyHLE
[2025-10-22T15:00:18.570+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Xj0Jtjg3lHQ
[2025-10-22T15:00:18.579+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9UtcHPCEBgg
[2025-10-22T15:00:18.588+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZNt_GoOBHq8
[2025-10-22T15:00:18.595+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bn0Kh9c4Zv4
[2025-10-22T15:00:18.603+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dDVFnfCwjHA
[2025-10-22T15:00:18.607+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Kt2HvqRruHQ
[2025-10-22T15:00:18.611+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vDrSCXFMAKk
[2025-10-22T15:00:18.615+0000] {data_modification.py:78} INFO - Updated row with Video_ID: snX5YyflrGw
[2025-10-22T15:00:18.621+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nbzQdlWrcnk
[2025-10-22T15:00:18.626+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8krJy31Diow
[2025-10-22T15:00:18.631+0000] {data_modification.py:78} INFO - Updated row with Video_ID: aRcUVhVlSHg
[2025-10-22T15:00:18.643+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Jo7sfpeWqwE
[2025-10-22T15:00:18.647+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QtD-CeUdRUQ
[2025-10-22T15:00:18.652+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ndAQfTzlVjc
[2025-10-22T15:00:18.656+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AydS-vA3qa4
[2025-10-22T15:00:18.662+0000] {data_modification.py:78} INFO - Updated row with Video_ID: UPrkC1LdlLY
[2025-10-22T15:00:18.665+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8bTQMDM4qvY
[2025-10-22T15:00:18.671+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DBw0oD38z0Q
[2025-10-22T15:00:18.675+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 4SNThp0YiU4
[2025-10-22T15:00:18.688+0000] {data_modification.py:78} INFO - Updated row with Video_ID: XhuisK0bTSA
[2025-10-22T15:00:18.698+0000] {data_modification.py:78} INFO - Updated row with Video_ID: lkCRPp7cnP8
[2025-10-22T15:00:18.702+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KkCXLABwHP0
[2025-10-22T15:00:18.709+0000] {data_modification.py:78} INFO - Updated row with Video_ID: U_LlX4t0A9I
[2025-10-22T15:00:18.713+0000] {data_modification.py:78} INFO - Updated row with Video_ID: T8I165Qxeo8
[2025-10-22T15:00:18.722+0000] {data_modification.py:78} INFO - Updated row with Video_ID: i-9V21MqlhY
[2025-10-22T15:00:18.728+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YyNz4--6fro
[2025-10-22T15:00:18.743+0000] {data_modification.py:78} INFO - Updated row with Video_ID: f0cXJ6mJxGc
[2025-10-22T15:00:18.750+0000] {data_modification.py:78} INFO - Updated row with Video_ID: F6PqxbvOCUI
[2025-10-22T15:00:18.754+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oA4LSZvX4iE
[2025-10-22T15:00:18.759+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZKxnjszkZto
[2025-10-22T15:00:18.763+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8_gdcaX9Xqk
[2025-10-22T15:00:18.768+0000] {data_modification.py:78} INFO - Updated row with Video_ID: snUyLbGx6U4
[2025-10-22T15:00:18.773+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Pv0iVoSZzN8
[2025-10-22T15:00:18.777+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CWbV3NItSdY
[2025-10-22T15:00:18.781+0000] {data_modification.py:78} INFO - Updated row with Video_ID: l-nMKJ5J3Uc
[2025-10-22T15:00:18.786+0000] {data_modification.py:78} INFO - Updated row with Video_ID: XE1Qyss8GIY
[2025-10-22T15:00:18.790+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 6GzHPS0rEgc
[2025-10-22T15:00:18.794+0000] {data_modification.py:78} INFO - Updated row with Video_ID: imhY0pe-Sd8
[2025-10-22T15:00:18.800+0000] {data_modification.py:78} INFO - Updated row with Video_ID: erLbbextvlY
[2025-10-22T15:00:18.808+0000] {data_modification.py:78} INFO - Updated row with Video_ID: OnTTThIzuNU
[2025-10-22T15:00:18.814+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mKdjycj-7eE
[2025-10-22T15:00:18.818+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tWYsfOSY9vY
[2025-10-22T15:00:18.822+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sH48lKbayNU
[2025-10-22T15:00:18.826+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AFXoSFNMwIA
[2025-10-22T15:00:18.830+0000] {data_modification.py:78} INFO - Updated row with Video_ID: k194wHZHjB0
[2025-10-22T15:00:18.834+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AjwAdtlRKf8
[2025-10-22T15:00:18.840+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KOEfDvr4DcQ
[2025-10-22T15:00:18.843+0000] {data_modification.py:78} INFO - Updated row with Video_ID: krsBRQbOPQ4
[2025-10-22T15:00:18.847+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7ESeQBeikKs
[2025-10-22T15:00:18.852+0000] {data_modification.py:78} INFO - Updated row with Video_ID: K_CbgLpvH9E
[2025-10-22T15:00:18.857+0000] {data_modification.py:78} INFO - Updated row with Video_ID: lOKASgtr6kU
[2025-10-22T15:00:18.861+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZVt9ZJfWV1c
[2025-10-22T15:00:18.869+0000] {data_modification.py:78} INFO - Updated row with Video_ID: rWBOITBjitE
[2025-10-22T15:00:18.872+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tnTPaLOaHz8
[2025-10-22T15:00:18.877+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Wdjh81uH6FU
[2025-10-22T15:00:18.881+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7dYTw-jAYkY
[2025-10-22T15:00:18.884+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AjZDwxt7S8w
[2025-10-22T15:00:18.887+0000] {data_modification.py:78} INFO - Updated row with Video_ID: aZnqqXaT02g
[2025-10-22T15:00:18.892+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mwKJfNYwvm8
[2025-10-22T15:00:18.895+0000] {data_modification.py:78} INFO - Updated row with Video_ID: l9_8_pDTmis
[2025-10-22T15:00:18.899+0000] {data_modification.py:78} INFO - Updated row with Video_ID: n7x4Jj9pdH8
[2025-10-22T15:00:18.903+0000] {data_modification.py:78} INFO - Updated row with Video_ID: h5uE4ERMiTk
[2025-10-22T15:00:18.907+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jGAJCAuV3pQ
[2025-10-22T15:00:18.910+0000] {data_modification.py:78} INFO - Updated row with Video_ID: c0v8OPItCOg
[2025-10-22T15:00:18.914+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3ryID_SwU5E
[2025-10-22T15:00:18.918+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IemzxkkzI5s
[2025-10-22T15:00:18.921+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3OFj6l2tQ9s
[2025-10-22T15:00:18.925+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bvlFjrcpD6s
[2025-10-22T15:00:18.929+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AZlBZuS4hr0
[2025-10-22T15:00:18.933+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Gx6VeIIbWwM
[2025-10-22T15:00:18.936+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CAOY8EKH1qU
[2025-10-22T15:00:18.941+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IQxea9UB1nQ
[2025-10-22T15:00:18.945+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KrLj6nc516A
[2025-10-22T15:00:18.948+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zgLhCT7aFCA
[2025-10-22T15:00:18.952+0000] {data_modification.py:78} INFO - Updated row with Video_ID: L5kIXRdwGAI
[2025-10-22T15:00:18.957+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 19NmWqv4Alk
[2025-10-22T15:00:18.961+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SGzWIoLAzmY
[2025-10-22T15:00:18.964+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NnNZLCl78Ao
[2025-10-22T15:00:18.968+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NTZhwAldqwg
[2025-10-22T15:00:18.971+0000] {data_modification.py:78} INFO - Updated row with Video_ID: J_z-W4UVHkw
[2025-10-22T15:00:18.975+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7IKab3HcfFk
[2025-10-22T15:00:18.979+0000] {data_modification.py:78} INFO - Updated row with Video_ID: h5NvTTOlOtI
[2025-10-22T15:00:18.983+0000] {data_modification.py:78} INFO - Updated row with Video_ID: se50viFJ0AQ
[2025-10-22T15:00:18.986+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0CTp1a-aCUM
[2025-10-22T15:00:18.989+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FD-0KG-h2-c
[2025-10-22T15:00:18.993+0000] {data_modification.py:78} INFO - Updated row with Video_ID: kX3nB4PpJko
[2025-10-22T15:00:18.996+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YlvcFJOE-OE
[2025-10-22T15:00:18.999+0000] {data_modification.py:78} INFO - Updated row with Video_ID: iogcY_4xGjo
[2025-10-22T15:00:19.002+0000] {data_modification.py:78} INFO - Updated row with Video_ID: S_CUEOBZ0P4
[2025-10-22T15:00:19.007+0000] {data_modification.py:78} INFO - Updated row with Video_ID: gHzuabZUd6c
[2025-10-22T15:00:19.010+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 65fN_OUawjk
[2025-10-22T15:00:19.013+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jdMNoQE3mIQ
[2025-10-22T15:00:19.017+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2isYuQZMbdU
[2025-10-22T15:00:19.020+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tVWWp1PqDus
[2025-10-22T15:00:19.023+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vaIgyRoUkQI
[2025-10-22T15:00:19.027+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Hwybp38GnZw
[2025-10-22T15:00:19.030+0000] {data_modification.py:78} INFO - Updated row with Video_ID: hD1YtmKXNb4
[2025-10-22T15:00:19.034+0000] {data_modification.py:78} INFO - Updated row with Video_ID: LnlKwzc_TNA
[2025-10-22T15:00:19.038+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3jS_yEK8qVI
[2025-10-22T15:00:19.041+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 00NgUctWoLQ
[2025-10-22T15:00:19.044+0000] {data_modification.py:78} INFO - Updated row with Video_ID: x9TQ6culXIA
[2025-10-22T15:00:19.052+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QbJJwaVdgIs
[2025-10-22T15:00:19.055+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0e3GPea1Tyg
[2025-10-22T15:00:19.061+0000] {data_modification.py:78} INFO - Updated row with Video_ID: cV2gBU6hKfY
[2025-10-22T15:00:19.064+0000] {data_modification.py:78} INFO - Updated row with Video_ID: qIsgdOVGA04
[2025-10-22T15:00:19.068+0000] {data_modification.py:78} INFO - Updated row with Video_ID: cExLQ1o2pDw
[2025-10-22T15:00:19.071+0000] {data_modification.py:78} INFO - Updated row with Video_ID: uocETPj4Jx4
[2025-10-22T15:00:19.074+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zxYjTTXc-J8
[2025-10-22T15:00:19.077+0000] {data_modification.py:78} INFO - Updated row with Video_ID: hxwpkM5w3Cc
[2025-10-22T15:00:19.081+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ktyJIj6i4Qw
[2025-10-22T15:00:19.084+0000] {data_modification.py:78} INFO - Updated row with Video_ID: urtFrxDUV6c
[2025-10-22T15:00:19.088+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nM89Wl03Q4g
[2025-10-22T15:00:19.091+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NZlClr_ivb4
[2025-10-22T15:00:19.094+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TQHEJj68Jew
[2025-10-22T15:00:19.098+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WcwGleN38zE
[2025-10-22T15:00:19.101+0000] {data_modification.py:78} INFO - Updated row with Video_ID: fMfipiV_17o
[2025-10-22T15:00:19.107+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ayXxwJJId_c
[2025-10-22T15:00:19.114+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9bqk6ZUsKyA
[2025-10-22T15:00:19.123+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DuQbOQwVaNE
[2025-10-22T15:00:19.128+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vJH28ICkCdU
[2025-10-22T15:00:19.131+0000] {data_modification.py:78} INFO - Updated row with Video_ID: _uwNDiU04zE
[2025-10-22T15:00:19.137+0000] {data_modification.py:78} INFO - Updated row with Video_ID: C680oxL__ck
[2025-10-22T15:00:19.141+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 5Fg9oZk-5uA
[2025-10-22T15:00:19.144+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PKtnafFtfEo
[2025-10-22T15:00:19.148+0000] {data_modification.py:78} INFO - Updated row with Video_ID: f0c7pSCoZqE
[2025-10-22T15:00:19.151+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dg2Ag3e8W-Q
[2025-10-22T15:00:19.156+0000] {data_modification.py:78} INFO - Updated row with Video_ID: LeYsRMZFUq0
[2025-10-22T15:00:19.160+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Dc2ZRmuH5OM
[2025-10-22T15:00:19.163+0000] {data_modification.py:78} INFO - Updated row with Video_ID: GLoeAJUcz38
[2025-10-22T15:00:19.166+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SZQhgExjBvQ
[2025-10-22T15:00:19.169+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IoZri9hq7z4
[2025-10-22T15:00:19.172+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AKJfakEsgy0
[2025-10-22T15:00:19.175+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Vl3swga-Xrk
[2025-10-22T15:00:19.178+0000] {data_modification.py:78} INFO - Updated row with Video_ID: UE5AHE2Ypr8
[2025-10-22T15:00:19.182+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TDiXxsQ0w2Q
[2025-10-22T15:00:19.186+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oD155zWANQg
